,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official,VAR,Assistant_VAR
234,13/11/2022,16:30,Fulham,Man Utd,1,2,[61],"[14, 90]",52.7,47.3,14.0,14.0,7.0,9.0,5.0,3.0,2.0,2.0,79.4,79.4,1.0,6.0,10.0,3.0,1.0,2.0,44.4,58.3,39.3,60.7,8.0,6.0,9.0,10.0,9.0,8.0,1.0,1.0,0.0,0.0,Craven Cottage,24246,Paul Tierney,"Neil Davies, Constantine Hatzidakis",Thomas Bramall,Stuart Attwell,Darren Cann
235,12/11/2022,24:30,Man City,Brentford,1,2,[45],"[16, 90]",74.6,25.4,29.0,10.0,6.0,8.0,9.0,1.0,14.0,1.0,85.2,56.9,1.0,5.0,10.0,2.0,2.0,2.0,77.8,27.3,52.4,47.6,5.0,5.0,9.0,7.0,6.0,8.0,2.0,2.0,0.0,0.0,Etihad Stadium,52786,Peter Bankes,"Nick Greenhalgh, Edward Smart",Darren Bond,David Coote,Nicholas Hopton
236,12/11/2022,15:00,"""Bmouth""",Everton,3,0,"[18, 25, 69]",[],35.8,64.2,16.0,15.0,9.0,3.0,4.0,6.0,3.0,6.0,73.1,85.6,2.0,1.0,3.0,5.0,1.0,1.0,66.7,50.0,56.7,43.3,3.0,5.0,12.0,8.0,8.0,12.0,2.0,0.0,0.0,0.0,Vitality Stadium,10382,Craig Pawson,"Marc Perry, Scott Ledger",Sam Allison,Tony Harrington,Constantine Hatzidakis
237,12/11/2022,15:00,Liverpool,"""Soton""",3,1,"[6, 21, 42]",[9],59.9,40.1,15.0,9.0,7.0,5.0,6.0,3.0,2.0,1.0,86.3,80.0,6.0,3.0,6.0,0.0,0.0,2.0,41.7,50.0,55.0,45.0,4.0,4.0,8.0,8.0,8.0,8.0,0.0,2.0,0.0,0.0,Anfield,53331,Simon Hooper,"Mark Scholes, Adrian Holmes",Dean Whitestone,Andre Marriner,Timothy Wood
238,12/11/2022,15:00,N Forest,C Palace,1,0,[54],[],31.5,68.5,9.0,8.0,2.0,0.0,6.0,7.0,1.0,1.0,71.5,87.0,0.0,0.0,1.0,5.0,3.0,0.0,57.1,54.5,39.1,60.9,0.0,1.0,11.0,13.0,13.0,11.0,1.0,4.0,0.0,0.0,The City Ground,29045,John Brooks,"Wade Smith, Akil Howson",Tom Nield,Darren England,Matt Wilkes
239,12/11/2022,15:00,Tottenham,Leeds,4,3,"[25, 51, 81, 83]","[10, 43, 76]",54.7,45.3,14.0,12.0,8.0,5.0,3.0,2.0,3.0,5.0,82.6,78.9,4.0,4.0,9.0,2.0,0.0,1.0,66.7,52.6,51.9,48.1,2.0,3.0,8.0,7.0,7.0,8.0,1.0,1.0,0.0,1.0,Tottenham Hotspur Stadium,61667,Michael Salisbury,"Derek Eaton, James Mainwaring",Graham Scott,Paul Tierney,Natalie Aspinall
240,12/11/2022,15:00,West Ham,Leicester,0,2,[],"[8, 78]",53.6,46.4,18.0,9.0,6.0,6.0,9.0,2.0,3.0,1.0,77.4,78.2,0.0,1.0,7.0,2.0,2.0,0.0,66.7,47.4,63.6,36.4,4.0,6.0,9.0,8.0,8.0,9.0,3.0,1.0,0.0,0.0,London Stadium,62459,Jarred Gillet,"Simon Long, Steven Meredith",Josh Smith,Chris Kavanagh,Dan Robathan
241,12/11/2022,17:30,Newcastle,Chelsea,1,0,[67],[],48.9,51.1,10.0,5.0,3.0,2.0,3.0,2.0,4.0,1.0,82.7,84.1,2.0,0.0,5.0,3.0,3.0,0.0,65.2,65.2,72.7,27.3,2.0,2.0,14.0,11.0,10.0,13.0,5.0,2.0,0.0,0.0,"""St James Park",52264,Robert Jones,"Lee Betts, Ian Hussin",Tim Robinson,Andy Madley,Daniel Cook
242,12/11/2022,19:45,Wolves,Arsenal,0,2,[],"[54, 75]",37.4,62.6,11.0,14.0,2.0,4.0,6.0,7.0,3.0,3.0,79.6,89.3,0.0,1.0,6.0,4.0,3.0,1.0,52.9,50.0,69.0,31.0,1.0,2.0,5.0,6.0,6.0,5.0,3.0,2.0,0.0,0.0,Molineux,34624,Stuart Attwell,"Harry Lennard, Darren Cann",Thomas Bramall,Mike Dean,Neil Davies
243,6/11/2022,24:00,Chelsea,Arsenal,0,1,[],[63],44.3,55.7,5.0,14.0,1.0,2.0,1.0,9.0,3.0,3.0,73.1,82.1,0.0,2.0,4.0,6.0,3.0,0.0,54.2,58.8,56.7,43.3,1.0,1.0,19.0,13.0,13.0,18.0,5.0,2.0,0.0,0.0,Stamford Bridge,40142,Michael Oliver,"Stuart Burt, Daniel Cook",Robert Jones,Jarred Gillet,Matt Wilkes
244,6/11/2022,14:00,A Villa,Man Utd,3,1,"[7, 11, 49]",[45],41.8,58.2,6.0,8.0,4.0,3.0,2.0,2.0,0.0,3.0,83.5,85.3,1.0,0.0,3.0,5.0,0.0,3.0,31.3,66.7,50.0,50.0,3.0,1.0,6.0,12.0,12.0,3.0,3.0,3.0,0.0,0.0,Villa Park,42058,Anthony Taylor,"Gary Beswick, Adam Nunn",Craig Pawson,Peter Bankes,Scott Ledger
245,6/11/2022,14:00,"""Soton""",Newcastle,1,4,[89],"[35, 58, 62, 90]",55.2,44.8,16.0,7.0,5.0,4.0,6.0,2.0,5.0,1.0,78.2,67.6,2.0,2.0,8.0,2.0,4.0,1.0,71.4,60.0,47.1,52.9,0.0,4.0,7.0,10.0,9.0,7.0,1.0,0.0,0.0,0.0,"""St. Marys Stadium""",30402,Stuart Attwell,"Darren Cann, Harry Lennard",Simon Hooper,Mike Dean,Steven Meredith
246,6/11/2022,14:00,West Ham,C Palace,1,2,[20],"[41, 90]",42.0,58.0,5.0,15.0,2.0,6.0,3.0,2.0,0.0,7.0,80.4,87.1,0.0,1.0,2.0,5.0,4.0,0.0,56.3,69.2,54.5,45.5,5.0,1.0,10.0,7.0,5.0,10.0,1.0,1.0,0.0,0.0,London Stadium,62451,Paul Tierney,"Neil Davies, Constantine Hatzidakis",John Brooks,Michael Salisbury,Derek Eaton
247,6/11/2022,16:30,Tottenham,Liverpool,1,2,[70],"[11, 40]",46.6,53.4,14.0,13.0,5.0,6.0,6.0,3.0,3.0,4.0,82.6,83.6,3.0,1.0,5.0,3.0,1.0,2.0,73.3,50.0,53.8,46.2,4.0,4.0,10.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,Tottenham Hotspur Stadium,62008,Andy Madley,"Lee Betts, James Mainwaring",David Coote,Darren England,Marc Perry
248,5/11/2022,15:00,Leeds,"""Bmouth""",4,3,"[3, 60, 68, 84]","[7, 19, 48]",60.9,39.1,18.0,9.0,4.0,6.0,6.0,2.0,8.0,1.0,81.7,73.0,1.0,2.0,13.0,3.0,0.0,0.0,65.4,73.3,65.8,34.2,2.0,0.0,16.0,10.0,9.0,15.0,2.0,2.0,0.0,0.0,Elland Road,36304,Tony Harrington,"Richard West, Edward Smart",Martin Atkinson,Simon Hooper,Wade Smith
249,5/11/2022,15:00,Man City,Fulham,2,1,"[17, 26]",[28],70.6,29.4,16.0,4.0,5.0,2.0,5.0,1.0,6.0,1.0,91.1,79.3,3.0,0.0,9.0,0.0,3.0,0.0,12.5,73.3,54.5,45.5,1.0,3.0,6.0,11.0,11.0,6.0,2.0,4.0,1.0,0.0,Etihad Stadium,52395,Darren England,"Nick Greenhalgh, Dan Robathan",Robert Jones,Stuart Attwell,Neil Davies
250,5/11/2022,15:00,N Forest,Brentford,2,2,"[20, 90]","[45, 75]",47.2,52.8,15.0,6.0,7.0,2.0,6.0,3.0,2.0,1.0,75.7,76.9,2.0,1.0,3.0,3.0,0.0,2.0,61.1,75.0,53.3,46.7,0.0,5.0,10.0,11.0,10.0,10.0,2.0,2.0,0.0,0.0,The City Ground,28869,Andre Marriner,"Matt Wilkes, Simon Long",Peter Bankes,Lee Mason,Lee Betts
251,5/11/2022,15:00,Wolves,Brighton,2,3,"[12, 35]","[10, 44, 83]",28.6,71.4,8.0,19.0,5.0,8.0,1.0,7.0,2.0,4.0,75.4,90.2,1.0,1.0,4.0,9.0,1.0,1.0,38.9,78.6,34.8,65.2,5.0,3.0,15.0,11.0,9.0,15.0,2.0,0.0,1.0,0.0,Molineux,30732,Graham Scott,"Mark Scholes, Adrian Holmes",Sunny Gill,John Brooks,Darren Cann
252,5/11/2022,17:30,Everton,Leicester,0,2,[],"[45, 86]",48.4,51.6,12.0,22.0,2.0,8.0,5.0,7.0,5.0,7.0,80.5,85.4,2.0,3.0,8.0,3.0,0.0,1.0,50.0,61.5,76.0,24.0,6.0,2.0,9.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,Goodison Park,39206,David Coote,"Nicholas Hopton, Timothy Wood",Andy Madley,Paul Tierney,Daniel Cook
253,30/10/2022,14:00,Arsenal,N Forest,5,0,"[5, 49, 52, 57, 78]",[],69.1,30.9,24.0,5.0,10.0,2.0,5.0,2.0,9.0,1.0,89.2,75.6,3.0,0.0,9.0,4.0,1.0,2.0,64.3,56.0,43.5,56.5,2.0,4.0,9.0,8.0,7.0,9.0,0.0,1.0,0.0,0.0,Emirates Stadium,60263,Simon Hooper,"Adrian Holmes, James Mainwaring",Thomas Bramall,Andre Marriner,Darren Cann
254,30/10/2022,16:15,Man Utd,West Ham,1,0,[38],[],53.0,47.0,16.0,13.0,3.0,5.0,7.0,2.0,6.0,6.0,82.7,82.8,3.0,1.0,5.0,10.0,1.0,2.0,83.3,53.8,53.3,46.7,4.0,2.0,12.0,10.0,10.0,12.0,1.0,3.0,0.0,0.0,Old Trafford,73682,William Cavanagh,"Lee Betts, Ian Hussin",Jarred Gillet,Paul Tierney,Steven Meredith
255,29/10/2022,24:30,Leicester,Man City,0,1,[],[49],35.7,64.3,10.0,15.0,5.0,5.0,4.0,6.0,1.0,4.0,80.3,90.0,1.0,0.0,3.0,10.0,0.0,2.0,75.0,57.1,45.8,54.2,4.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,The King Power Stadium,32223,Robert Jones,"Nick Greenhalgh, Edward Smart",Graham Scott,Chris Kavanagh,Simon Long
256,29/10/2022,15:00,"""Bmouth""",Tottenham,2,3,"[22, 49]","[57, 73, 90]",30.6,69.4,6.0,23.0,4.0,7.0,2.0,10.0,0.0,6.0,76.4,89.9,2.0,2.0,2.0,19.0,0.0,3.0,50.0,43.8,52.2,47.8,4.0,2.0,10.0,5.0,5.0,9.0,1.0,2.0,0.0,0.0,Vitality Stadium,10430,Anthony Taylor,"Gary Beswick, Adam Nunn",Charles Breakspear,Jarred Gillet,Scott Ledger
257,29/10/2022,15:00,Brentford,Wolves,1,1,[50],[52],57.8,42.2,12.0,13.0,3.0,4.0,6.0,6.0,3.0,3.0,80.4,75.3,1.0,0.0,3.0,6.0,0.0,1.0,52.9,35.3,62.1,37.9,3.0,2.0,10.0,17.0,16.0,9.0,3.0,3.0,0.0,1.0,Gtech Community Stadium,17051,Robert Madley,"Marc Perry, Timothy Wood",Thomas Bramall,Peter Bankes,Harry Lennard
258,29/10/2022,15:00,Brighton,Chelsea,4,1,"[5, 14, 42, 90]",[48],41.0,59.0,19.0,15.0,9.0,7.0,7.0,5.0,3.0,3.0,79.1,86.0,2.0,1.0,8.0,7.0,0.0,0.0,61.1,50.0,47.8,52.2,7.0,5.0,16.0,6.0,6.0,16.0,1.0,2.0,0.0,0.0,Amex Stadium,31746,Andy Madley,"Derek Eaton, Steven Meredith",Sam Allison,Lee Mason,Lee Betts
259,29/10/2022,15:00,C Palace,"""Soton""",1,0,[38],[],44.4,55.6,12.0,14.0,3.0,4.0,4.0,6.0,5.0,4.0,72.1,81.3,1.0,3.0,8.0,4.0,5.0,3.0,69.6,65.0,50.0,50.0,4.0,2.0,13.0,12.0,12.0,13.0,3.0,3.0,0.0,0.0,Selhurst Park,25130,Michael Salisbury,"Nicholas Hopton, Wade Smith",Tim Robinson,David Coote,Richard West
260,29/10/2022,15:00,Newcastle,A Villa,4,0,"[45, 56, 59, 67]",[],59.5,40.5,20.0,3.0,7.0,0.0,10.0,0.0,3.0,3.0,78.8,73.9,3.0,0.0,3.0,0.0,2.0,3.0,60.0,47.4,61.9,38.1,0.0,3.0,11.0,11.0,10.0,10.0,1.0,1.0,0.0,0.0,"""St James Park",52233,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Ben Toner,Tony Harrington,Tom Cook
261,29/10/2022,17:30,Fulham,Everton,0,0,[],[],56.5,43.5,24.0,9.0,6.0,4.0,10.0,3.0,8.0,2.0,83.4,79.7,0.0,2.0,13.0,4.0,0.0,5.0,50.0,60.0,63.6,36.4,4.0,6.0,10.0,8.0,8.0,10.0,2.0,1.0,0.0,0.0,Craven Cottage,23534,John Brooks,"Dan Robathan, Darren Cann",Simon Hooper,Darren England,James Mainwaring
262,29/10/2022,19:45,Liverpool,Leeds,1,2,[14],"[4, 89]",69.0,31.0,22.0,14.0,10.0,6.0,8.0,6.0,4.0,2.0,81.6,63.2,3.0,1.0,14.0,5.0,0.0,0.0,52.9,33.3,50.0,50.0,4.0,9.0,9.0,3.0,3.0,8.0,0.0,1.0,0.0,0.0,Anfield,53274,Michael Oliver,"Stuart Burt, Simon Bennett",Craig Pawson,Stuart Attwell,Matt Wilkes
263,24/10/2022,20:00,West Ham,"""Bmouth""",2,0,"[45, 90]",[],54.4,45.6,20.0,5.0,4.0,3.0,8.0,2.0,8.0,0.0,84.7,83.1,1.0,1.0,5.0,0.0,1.0,0.0,45.5,76.2,48.6,51.4,3.0,2.0,9.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,London Stadium,62447,David Coote,"Neil Davies, Nicholas Hopton",Craig Pawson,Mike Dean,Dan Robathan
264,23/10/2022,14:00,A Villa,Brentford,4,0,"[2, 7, 14, 59]",[],45.1,54.9,19.0,12.0,11.0,3.0,3.0,5.0,5.0,4.0,75.1,76.1,2.0,1.0,7.0,6.0,0.0,1.0,60.0,50.0,41.7,58.3,3.0,7.0,14.0,11.0,9.0,14.0,1.0,0.0,0.0,0.0,Villa Park,41693,Darren England,"James Mainwaring, Wade Smith",Michael Salisbury,Paul Tierney,Darren Cann
265,23/10/2022,14:00,Leeds,Fulham,2,3,"[20, 90]","[26, 74, 84]",57.2,42.8,14.0,11.0,5.0,5.0,4.0,3.0,5.0,3.0,79.9,71.8,3.0,5.0,3.0,6.0,4.0,4.0,40.9,56.3,45.2,54.8,1.0,3.0,12.0,8.0,7.0,12.0,1.0,1.0,0.0,0.0,Elland Road,36447,Anthony Taylor,"Gary Beswick, Adam Nunn",Simon Hooper,Andre Marriner,Nick Greenhalgh
266,23/10/2022,14:00,"""Soton""",Arsenal,1,1,[65],[11],40.7,59.3,10.0,12.0,3.0,3.0,3.0,4.0,4.0,5.0,80.4,86.1,1.0,3.0,9.0,4.0,4.0,3.0,66.7,56.3,50.0,50.0,2.0,2.0,11.0,8.0,6.0,10.0,2.0,1.0,0.0,0.0,"""St. Marys Stadium""",31145,Robert Jones,"Lee Betts, Ian Hussin",Thomas Bramall,Peter Bankes,Derek Eaton
267,23/10/2022,14:00,Wolves,Leicester,0,4,[],"[8, 19, 65, 79]",60.9,39.1,21.0,5.0,6.0,4.0,7.0,1.0,8.0,0.0,85.3,72.6,2.0,2.0,9.0,2.0,3.0,3.0,63.6,34.8,65.4,34.6,0.0,5.0,10.0,12.0,10.0,10.0,2.0,1.0,0.0,0.0,Molineux,31425,Michael Oliver,"Simon Bennett, Stuart Burt",Andy Madley,Chris Kavanagh,Edward Smart
268,23/10/2022,16:30,Tottenham,Newcastle,1,2,[54],"[31, 40]",52.4,47.6,17.0,13.0,5.0,5.0,4.0,3.0,8.0,5.0,79.0,81.2,2.0,1.0,6.0,7.0,3.0,4.0,58.8,73.3,54.3,45.7,3.0,3.0,12.0,6.0,6.0,12.0,4.0,2.0,0.0,0.0,Tottenham Hotspur Stadium,61726,Jarred Gillet,"Simon Long, Richard West",David Coote,Stuart Attwell,Matt Wilkes
269,22/10/2022,24:30,N Forest,Liverpool,1,0,[55],[],24.8,75.2,10.0,15.0,7.0,7.0,1.0,7.0,2.0,1.0,63.9,86.1,4.0,4.0,2.0,11.0,3.0,0.0,78.9,50.0,50.0,50.0,7.0,6.0,14.0,8.0,8.0,13.0,2.0,1.0,0.0,0.0,The City Ground,29245,Paul Tierney,"Constantine Hatzidakis, Timothy Wood",Graham Scott,Mike Dean,Simon Long
270,22/10/2022,15:00,Everton,C Palace,3,0,"[11, 63, 84]",[],45.8,54.2,9.0,9.0,6.0,2.0,1.0,4.0,2.0,3.0,81.9,84.9,2.0,0.0,3.0,4.0,1.0,2.0,76.9,60.0,54.5,45.5,2.0,3.0,16.0,14.0,13.0,16.0,3.0,4.0,0.0,0.0,Goodison Park,38939,Simon Hooper,"Matt Wilkes, Adrian Holmes",John Brooks,Darren England,Lee Betts
271,22/10/2022,15:00,Man City,Brighton,3,1,"[22, 43, 75]",[53],48.4,51.6,10.0,8.0,4.0,2.0,3.0,3.0,3.0,3.0,82.5,84.5,2.0,1.0,7.0,3.0,0.0,4.0,64.3,37.5,11.1,88.9,1.0,1.0,11.0,12.0,12.0,11.0,1.0,3.0,0.0,0.0,Etihad Stadium,53223,Craig Pawson,"Matthew Perry, Scott Ledger",Tony Harrington,Lee Mason,Ian Hussin
272,22/10/2022,17:30,Chelsea,Man Utd,1,1,[87],[90],47.9,52.1,6.0,13.0,2.0,6.0,3.0,6.0,1.0,1.0,78.0,77.6,1.0,1.0,6.0,4.0,2.0,3.0,50.0,44.4,46.7,53.3,5.0,1.0,8.0,10.0,10.0,8.0,1.0,4.0,0.0,0.0,Stamford Bridge,39503,Stuart Attwell,"Harry Lennard, Darren Cann",Michael Salisbury,Michael Oliver,Richard West
273,20/10/2022,19:30,Fulham,A Villa,3,0,"[36, 68, 83]",[],60.4,39.6,18.0,12.0,8.0,6.0,5.0,3.0,5.0,3.0,85.7,77.5,2.0,0.0,9.0,7.0,0.0,3.0,58.3,42.9,53.1,46.9,6.0,5.0,11.0,11.0,10.0,10.0,0.0,2.0,0.0,1.0,Craven Cottage,23508,Michael Oliver,"Simon Bennett, Stuart Burt",Craig Pawson,Paul Tierney,Ian Hussin
274,20/10/2022,20:15,Leicester,Leeds,2,0,"[16, 35]",[],46.8,53.2,5.0,14.0,1.0,2.0,1.0,8.0,3.0,4.0,78.3,78.4,1.0,1.0,2.0,9.0,4.0,2.0,53.8,53.3,33.3,66.7,2.0,0.0,15.0,11.0,11.0,14.0,2.0,1.0,0.0,0.0,The King Power Stadium,30814,Peter Bankes,"Edward Smart, Nick Greenhalgh",Robert Jones,David Coote,Constantine Hatzidakis
275,19/10/2022,19:30,"""Bmouth""","""Soton""",0,1,[],[9],53.5,46.5,15.0,9.0,3.0,3.0,8.0,2.0,4.0,4.0,81.9,81.0,0.0,1.0,7.0,3.0,2.0,0.0,38.5,47.8,62.5,37.5,2.0,3.0,8.0,13.0,12.0,8.0,1.0,3.0,0.0,0.0,Vitality Stadium,10405,John Brooks,"Matt Wilkes, Lee Betts",Thomas Bramall,Peter Bankes,Stuart Burt
276,19/10/2022,19:30,Brentford,Chelsea,0,0,[],[],33.7,66.3,8.0,14.0,5.0,5.0,2.0,3.0,1.0,6.0,70.0,85.2,2.0,1.0,6.0,2.0,2.0,0.0,47.4,47.1,52.2,47.8,5.0,5.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,Gtech Community Stadium,17118,Jarred Gillet,"Simon Long, Richard West",Robert Madley,Michael Salisbury,Steven Meredith
277,19/10/2022,19:30,Liverpool,West Ham,1,0,[22],[],53.8,46.2,22.0,8.0,7.0,3.0,8.0,4.0,7.0,1.0,85.2,80.8,1.0,4.0,8.0,3.0,1.0,0.0,61.5,53.3,61.1,38.9,3.0,6.0,9.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,Anfield,53346,Stuart Attwell,"Darren Cann, Harry Lennard",Chris Kavanagh,Craig Pawson,Daniel Cook
278,19/10/2022,19:30,Newcastle,Everton,1,0,[31],[],49.8,50.2,16.0,1.0,4.0,0.0,9.0,1.0,3.0,0.0,76.8,76.2,1.0,0.0,8.0,2.0,0.0,3.0,77.8,44.4,64.7,35.3,0.0,3.0,9.0,12.0,11.0,9.0,2.0,4.0,0.0,0.0,"""St James Park",52247,Tony Harrington,"Adam Nunn, Gary Beswick, Mark Scholes",Anthony Taylor,Andre Marriner,Nicholas Hopton
279,19/10/2022,20:15,Man Utd,Tottenham,2,0,"[47, 69]",[],51.9,48.1,28.0,9.0,10.0,2.0,9.0,5.0,9.0,2.0,85.4,84.3,2.0,1.0,8.0,3.0,4.0,0.0,70.6,50.0,61.1,38.9,2.0,8.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,Old Trafford,73677,Simon Hooper,"Adrian Holmes, Ian Hussin",Andy Madley,Michael Oliver,Dan Robathan
280,18/10/2022,19:30,Brighton,N Forest,0,0,[],[],70.3,29.7,19.0,3.0,7.0,0.0,7.0,3.0,5.0,0.0,86.8,67.7,2.0,0.0,9.0,1.0,1.0,0.0,63.6,61.5,51.6,48.4,0.0,7.0,10.0,14.0,13.0,10.0,3.0,1.0,0.0,0.0,Amex Stadium,31463,Darren England,"Wade Smith, James Mainwaring",James Linington,Mike Dean,Derek Eaton
281,18/10/2022,20:15,C Palace,Wolves,2,1,"[47, 70]",[31],51.3,48.7,14.0,10.0,4.0,4.0,5.0,5.0,5.0,1.0,82.4,79.4,2.0,2.0,4.0,3.0,0.0,4.0,52.2,51.7,58.6,41.4,3.0,2.0,14.0,18.0,18.0,13.0,3.0,1.0,0.0,0.0,Selhurst Park,25125,David Coote,"Neil Davies, Nicholas Hopton",Graham Scott,Lee Mason,Adam Nunn
282,16/10/2022,14:00,A Villa,Chelsea,0,2,[],"[6, 65]",41.1,58.9,18.0,8.0,7.0,4.0,7.0,3.0,4.0,1.0,80.2,85.4,3.0,2.0,7.0,1.0,3.0,1.0,41.7,66.7,66.7,33.3,2.0,7.0,12.0,11.0,11.0,12.0,0.0,3.0,0.0,0.0,Villa Park,41754,Robert Jones,"Ian Hussin, Lee Betts",Michael Salisbury,Stuart Attwell,James Mainwaring
283,16/10/2022,14:00,Leeds,Arsenal,0,1,[],[35],47.0,53.0,16.0,9.0,4.0,4.0,5.0,2.0,7.0,3.0,78.0,83.0,1.0,1.0,6.0,3.0,4.0,0.0,56.0,58.8,56.5,43.5,3.0,4.0,10.0,11.0,9.0,10.0,0.0,2.0,0.0,0.0,Elland Road,36700,Chris Kavanagh,"Daniel Cook, Dan Robathan",Michael Oliver,Paul Tierney,Wade Smith
284,16/10/2022,14:00,Man Utd,Newcastle,0,0,[],[],63.0,37.0,15.0,9.0,2.0,2.0,8.0,5.0,5.0,2.0,81.1,72.1,2.0,0.0,4.0,4.0,2.0,0.0,61.1,30.8,35.0,65.0,2.0,2.0,13.0,11.0,11.0,12.0,3.0,1.0,0.0,0.0,Old Trafford,73726,Craig Pawson,"Scott Ledger, Marc Perry",David Coote,Jarred Gillet,Neil Davies
285,16/10/2022,14:00,"""Soton""",West Ham,1,1,[20],[64],39.1,60.9,10.0,25.0,8.0,4.0,1.0,9.0,1.0,12.0,72.4,80.1,1.0,1.0,4.0,14.0,1.0,0.0,35.7,54.5,50.0,50.0,3.0,7.0,7.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,"""St. Marys Stadium""",29159,Peter Bankes,"Nick Greenhalgh, Edward Smart",Tony Harrington,Simon Hooper,Adrian Holmes
286,16/10/2022,16:30,Liverpool,Man City,1,0,[76],[],36.8,63.2,13.0,16.0,2.0,6.0,8.0,4.0,3.0,6.0,76.9,87.7,5.0,1.0,5.0,6.0,3.0,0.0,52.2,70.0,40.0,60.0,6.0,1.0,10.0,7.0,6.0,8.0,3.0,1.0,0.0,0.0,Anfield,53286,Anthony Taylor,"Adam Nunn, Gary Beswick",Andy Madley,Darren England,Simon Bennett
287,15/10/2022,24:30,Leicester,C Palace,0,0,[],[],53.1,46.9,14.0,8.0,5.0,1.0,5.0,5.0,4.0,2.0,85.1,82.9,1.0,0.0,9.0,2.0,2.0,1.0,48.0,69.2,40.9,59.1,1.0,6.0,18.0,13.0,12.0,16.0,2.0,2.0,0.0,0.0,The King Power Stadium,31298,Andy Madley,"Derek Eaton, Steven Meredith",Chris Kavanagh,Mike Dean,Lee Betts
288,15/10/2022,15:00,Fulham,"""Bmouth""",2,2,"[22, 52]","[2, 29]",68.9,31.1,19.0,10.0,4.0,6.0,8.0,4.0,7.0,0.0,84.8,69.8,0.0,2.0,5.0,6.0,1.0,0.0,75.0,50.0,51.4,48.6,4.0,2.0,9.0,11.0,11.0,9.0,2.0,0.0,0.0,0.0,Craven Cottage,22913,Graham Scott,"Matt Wilkes, Adrian Holmes",John Brooks,Robert Jones,Timothy Wood
289,15/10/2022,15:00,Wolves,N Forest,1,0,[56],[],58.0,42.0,9.0,10.0,2.0,2.0,5.0,6.0,2.0,2.0,81.6,71.9,0.0,0.0,4.0,5.0,2.0,1.0,47.1,37.5,34.6,65.4,2.0,1.0,17.0,13.0,11.0,16.0,2.0,2.0,0.0,0.0,Molineux,31554,Thomas Bramall,"Simon Long, Richard West",Anthony Taylor,Lee Mason,Darren Cann
290,15/10/2022,17:30,Tottenham,Everton,2,0,"[59, 86]",[],61.5,38.5,21.0,4.0,7.0,0.0,6.0,3.0,8.0,1.0,88.3,81.7,2.0,0.0,7.0,1.0,0.0,0.0,75.0,66.7,56.5,43.5,0.0,5.0,12.0,13.0,13.0,12.0,1.0,4.0,0.0,0.0,Tottenham Hotspur Stadium,61812,Paul Tierney,"Constantine Hatzidakis, Harry Lennard",Stuart Attwell,Andre Marriner,Mark Scholes
291,14/10/2022,20:00,Brentford,Brighton,2,0,"[27, 64]",[],27.5,72.5,7.0,21.0,3.0,7.0,4.0,4.0,0.0,10.0,66.8,85.1,2.0,2.0,2.0,11.0,0.0,3.0,58.3,60.0,53.1,46.9,7.0,0.0,12.0,15.0,15.0,11.0,3.0,1.0,0.0,0.0,Gtech Community Stadium,17016,Michael Salisbury,"Timothy Wood, Neil Davies",Graham Scott,Mike Dean,Nicholas Hopton
292,10/10/2022,20:00,N Forest,A Villa,1,1,[15],[22],39.9,60.1,6.0,12.0,3.0,2.0,1.0,2.0,2.0,8.0,73.9,86.2,0.0,1.0,1.0,4.0,0.0,3.0,64.3,50.0,70.0,30.0,1.0,2.0,13.0,19.0,19.0,12.0,3.0,3.0,0.0,0.0,The City Ground,29208,Anthony Taylor,"Adam Nunn, Gary Beswick",Tony Harrington,Jarred Gillet,Matt Wilkes
293,9/10/2022,14:00,C Palace,Leeds,2,1,"[24, 76]",[10],54.5,45.5,13.0,10.0,5.0,4.0,5.0,2.0,3.0,4.0,76.8,64.3,3.0,1.0,5.0,3.0,2.0,2.0,38.9,44.8,53.6,46.4,3.0,3.0,13.0,23.0,23.0,13.0,3.0,3.0,0.0,0.0,Selhurst Park,25042,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Graham Scott,Peter Bankes,Nick Greenhalgh
